Pay Item,Description,Quantity,Unit,Unit Price,Bid Date,Bidder Name,ProjectID,Job Size,Job Desc,County,Region,Pos,Extension,Bidder2Name,Bidder3Name,Bidder2Total,Bidder3Total,JobFederalID,PopulationArea,StateID,DistrictIDs,DistrictNames
715-04522,"PIPE END SECTION, DIAMETER 42 IN.",1.0,EACH,2800.0,05/07/2026,E & B PAVING LLC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,2,2800.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
715-04522,"PIPE END SECTION, DIAMETER 42 IN.",1.0,EACH,3200.0,05/07/2026,MAC CONSTRUCTION & EXCAVATING INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,3,3200.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
715-04522,"PIPE END SECTION, DIAMETER 42 IN.",1.0,EACH,15000.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,4,15000.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
715-46005,"PIPE END SECTION, DIAMETER 15 IN.",1.0,EACH,1320.0,05/07/2026,DEIG BROS LUMBER & CONSTRUCTION CO INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,1,1320.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
715-46005,"PIPE END SECTION, DIAMETER 15 IN.",1.0,EACH,1500.0,05/07/2026,E & B PAVING LLC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,2,1500.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
715-46005,"PIPE END SECTION, DIAMETER 15 IN.",1.0,EACH,1750.0,05/07/2026,MAC CONSTRUCTION & EXCAVATING INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,3,1750.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
715-46005,"PIPE END SECTION, DIAMETER 15 IN.",1.0,EACH,7000.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,4,7000.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
715-46040,"PIPE END SECTION, DIAMETER 36 IN.",2.0,EACH,3280.0,05/07/2026,DEIG BROS LUMBER & CONSTRUCTION CO INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,1,6560.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
715-46040,"PIPE END SECTION, DIAMETER 36 IN.",2.0,EACH,2400.0,05/07/2026,E & B PAVING LLC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,2,4800.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
715-46040,"PIPE END SECTION, DIAMETER 36 IN.",2.0,EACH,2750.0,05/07/2026,MAC CONSTRUCTION & EXCAVATING INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,3,5500.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
715-46040,"PIPE END SECTION, DIAMETER 36 IN.",2.0,EACH,10000.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,4,20000.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
716-07631,"PIPE INSTALLATION, TRENCHLESS, 15 IN.",171.0,L.F.,420.0,05/07/2026,DEIG BROS LUMBER & CONSTRUCTION CO INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,1,71820.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
716-07631,"PIPE INSTALLATION, TRENCHLESS, 15 IN.",171.0,L.F.,1200.0,05/07/2026,E & B PAVING LLC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,2,205200.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
716-07631,"PIPE INSTALLATION, TRENCHLESS, 15 IN.",171.0,L.F.,1200.0,05/07/2026,MAC CONSTRUCTION & EXCAVATING INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,3,205200.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
716-07631,"PIPE INSTALLATION, TRENCHLESS, 15 IN.",171.0,L.F.,1500.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,4,256500.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
716-07635,"PIPE INSTALLATION, TRENCHLESS, 36 IN.",166.0,L.F.,1249.0,05/07/2026,DEIG BROS LUMBER & CONSTRUCTION CO INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,1,207334.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
716-07635,"PIPE INSTALLATION, TRENCHLESS, 36 IN.",166.0,L.F.,1300.0,05/07/2026,E & B PAVING LLC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,2,215800.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
716-07635,"PIPE INSTALLATION, TRENCHLESS, 36 IN.",166.0,L.F.,1250.0,05/07/2026,MAC CONSTRUCTION & EXCAVATING INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,3,207500.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
716-07635,"PIPE INSTALLATION, TRENCHLESS, 36 IN.",166.0,L.F.,1750.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,4,290500.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
716-07636,"PIPE INSTALLATION, TRENCHLESS, 42 IN.",180.0,L.F.,2290.0,05/07/2026,DEIG BROS LUMBER & CONSTRUCTION CO INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,1,412200.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
716-07636,"PIPE INSTALLATION, TRENCHLESS, 42 IN.",180.0,L.F.,5500.0,05/07/2026,E & B PAVING LLC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,2,990000.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
716-07636,"PIPE INSTALLATION, TRENCHLESS, 42 IN.",180.0,L.F.,5250.0,05/07/2026,MAC CONSTRUCTION & EXCAVATING INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,3,945000.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
716-07636,"PIPE INSTALLATION, TRENCHLESS, 42 IN.",180.0,L.F.,5400.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,4,972000.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
720-45065,"INLET, TYPE N12",1.0,EACH,7900.0,05/07/2026,DEIG BROS LUMBER & CONSTRUCTION CO INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,1,7900.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
720-45065,"INLET, TYPE N12",1.0,EACH,11000.0,05/07/2026,E & B PAVING LLC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,2,11000.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
720-45065,"INLET, TYPE N12",1.0,EACH,5800.0,05/07/2026,MAC CONSTRUCTION & EXCAVATING INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,3,5800.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
720-45065,"INLET, TYPE N12",1.0,EACH,17000.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,4,17000.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-06640,"CONSTRUCTION SIGN, TYPE A",48.0,EACH,223.0,05/07/2026,DEIG BROS LUMBER & CONSTRUCTION CO INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,1,10704.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-06640,"CONSTRUCTION SIGN, TYPE A",48.0,EACH,221.0,05/07/2026,E & B PAVING LLC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,2,10608.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-06640,"CONSTRUCTION SIGN, TYPE A",48.0,EACH,200.0,05/07/2026,MAC CONSTRUCTION & EXCAVATING INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,3,9600.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-06640,"CONSTRUCTION SIGN, TYPE A",48.0,EACH,350.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,4,16800.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-06710,FLASHING ARROW SIGN,112.0,DAY,16.0,05/07/2026,DEIG BROS LUMBER & CONSTRUCTION CO INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,1,1792.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-06710,FLASHING ARROW SIGN,112.0,DAY,16.0,05/07/2026,E & B PAVING LLC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,2,1792.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-06710,FLASHING ARROW SIGN,112.0,DAY,25.0,05/07/2026,MAC CONSTRUCTION & EXCAVATING INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,3,2800.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-06710,FLASHING ARROW SIGN,112.0,DAY,40.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,4,4480.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-06775,MAINTAINING TRAFFIC,1.0,L.S.,40300.0,05/07/2026,DEIG BROS LUMBER & CONSTRUCTION CO INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,1,40300.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-06775,MAINTAINING TRAFFIC,1.0,L.S.,104270.9,05/07/2026,E & B PAVING LLC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,2,104270.9,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-06775,MAINTAINING TRAFFIC,1.0,L.S.,250523.0,05/07/2026,MAC CONSTRUCTION & EXCAVATING INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,3,250523.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-06775,MAINTAINING TRAFFIC,1.0,L.S.,100000.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,4,100000.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-12042,TRUCK MOUNTED ATTENUATOR,112.0,DAY,192.0,05/07/2026,DEIG BROS LUMBER & CONSTRUCTION CO INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,1,21504.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-12042,TRUCK MOUNTED ATTENUATOR,112.0,DAY,140.0,05/07/2026,E & B PAVING LLC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,2,15680.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-12042,TRUCK MOUNTED ATTENUATOR,112.0,DAY,150.0,05/07/2026,MAC CONSTRUCTION & EXCAVATING INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,3,16800.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-12042,TRUCK MOUNTED ATTENUATOR,112.0,DAY,300.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,4,33600.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-12324,LAW ENFORCEMENT OFFICER,900.0,HRS,75.0,05/07/2026,DEIG BROS LUMBER & CONSTRUCTION CO INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,1,67500.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-12324,LAW ENFORCEMENT OFFICER,900.0,HRS,75.0,05/07/2026,E & B PAVING LLC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,2,67500.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-12324,LAW ENFORCEMENT OFFICER,900.0,HRS,75.0,05/07/2026,MAC CONSTRUCTION & EXCAVATING INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,3,67500.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-12324,LAW ENFORCEMENT OFFICER,900.0,HRS,75.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,4,67500.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-12883,"TEMPORARY WORKSITE SPEED LIMIT SIGN ASSEMBLY, CONTINUOUS",16.0,EACH,850.0,05/07/2026,DEIG BROS LUMBER & CONSTRUCTION CO INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,1,13600.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-12883,"TEMPORARY WORKSITE SPEED LIMIT SIGN ASSEMBLY, CONTINUOUS",16.0,EACH,841.0,05/07/2026,E & B PAVING LLC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,2,13456.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-12883,"TEMPORARY WORKSITE SPEED LIMIT SIGN ASSEMBLY, CONTINUOUS",16.0,EACH,400.0,05/07/2026,MAC CONSTRUCTION & EXCAVATING INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,3,6400.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
801-12883,"TEMPORARY WORKSITE SPEED LIMIT SIGN ASSEMBLY, CONTINUOUS",16.0,EACH,125.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,4,2000.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
808-10049,"LINE, MULTI-COMPONENT, SOLID, WHITE, 6 IN.",20.0,L.F.,1.0,05/07/2026,DEIG BROS LUMBER & CONSTRUCTION CO INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,1,20.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
808-10049,"LINE, MULTI-COMPONENT, SOLID, WHITE, 6 IN.",20.0,L.F.,0.83,05/07/2026,E & B PAVING LLC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,2,16.6,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
808-10049,"LINE, MULTI-COMPONENT, SOLID, WHITE, 6 IN.",20.0,L.F.,50.0,05/07/2026,MAC CONSTRUCTION & EXCAVATING INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,3,1000.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
808-10049,"LINE, MULTI-COMPONENT, SOLID, WHITE, 6 IN.",20.0,L.F.,50.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,4,1000.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
808-10057,"LINE, MULTI-COMPONENT, SOLID, YELLOW, 6 IN.",20.0,L.F.,1.0,05/07/2026,DEIG BROS LUMBER & CONSTRUCTION CO INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,1,20.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
808-10057,"LINE, MULTI-COMPONENT, SOLID, YELLOW, 6 IN.",20.0,L.F.,0.83,05/07/2026,E & B PAVING LLC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,2,16.6,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
808-10057,"LINE, MULTI-COMPONENT, SOLID, YELLOW, 6 IN.",20.0,L.F.,50.0,05/07/2026,MAC CONSTRUCTION & EXCAVATING INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,3,1000.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
808-10057,"LINE, MULTI-COMPONENT, SOLID, YELLOW, 6 IN.",20.0,L.F.,50.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,4,1000.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
808-12032,GROOVING FOR PAVEMENT MARKINGS,40.0,L.F.,3.6,05/07/2026,DEIG BROS LUMBER & CONSTRUCTION CO INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,1,144.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
808-12032,GROOVING FOR PAVEMENT MARKINGS,40.0,L.F.,3.56,05/07/2026,E & B PAVING LLC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,2,142.4,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
808-12032,GROOVING FOR PAVEMENT MARKINGS,40.0,L.F.,25.0,05/07/2026,MAC CONSTRUCTION & EXCAVATING INC,R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,3,1000.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
808-12032,GROOVING FOR PAVEMENT MARKINGS,40.0,L.F.,80.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46408-A,1099867.0,SMALL STRUCTURES AND DRAINS CONSTRUCTION,"CRAWFORD, PERRY, SPENCER",6,4,3200.0,E & B PAVING LLC,MAC CONSTRUCTION & EXCAVATING INC,2037490.0,2296000.0,2501019,,IN,6,VINCENNES
105-06807,"ADDITIONAL , HEADWALL PROCUREMENT",1.0,L.S.,174006.92,05/07/2026,"SUPERIOR CONSTRUCTION CO., INC.",R -46453-A,1935552.42,SMALL STRUCTURES AND DRAINS CONSTRUCTION,PUTNAM,1,1,174006.92,"MORPHEY CONSTRUCTION, INC.",MILESTONE CONTRACTORS SOUTH LLC,2674000.0,2892231.0,"2500985, 2500986",,IN,1,CRAWFORDSVILLE
105-06807,"ADDITIONAL , HEADWALL PROCUREMENT",1.0,L.S.,7500.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46453-A,1935552.42,SMALL STRUCTURES AND DRAINS CONSTRUCTION,PUTNAM,1,2,7500.0,"MORPHEY CONSTRUCTION, INC.",MILESTONE CONTRACTORS SOUTH LLC,2674000.0,2892231.0,"2500985, 2500986",,IN,1,CRAWFORDSVILLE
105-06807,"ADDITIONAL , HEADWALL PROCUREMENT",1.0,L.S.,61000.0,05/07/2026,MILESTONE CONTRACTORS SOUTH LLC,R -46453-A,1935552.42,SMALL STRUCTURES AND DRAINS CONSTRUCTION,PUTNAM,1,3,61000.0,"MORPHEY CONSTRUCTION, INC.",MILESTONE CONTRACTORS SOUTH LLC,2674000.0,2892231.0,"2500985, 2500986",,IN,1,CRAWFORDSVILLE
105-06845,CONSTRUCTION ENGINEERING,1.0,L.S.,15000.0,05/07/2026,"SUPERIOR CONSTRUCTION CO., INC.",R -46453-A,1935552.42,SMALL STRUCTURES AND DRAINS CONSTRUCTION,PUTNAM,1,1,15000.0,"MORPHEY CONSTRUCTION, INC.",MILESTONE CONTRACTORS SOUTH LLC,2674000.0,2892231.0,"2500985, 2500986",,IN,1,CRAWFORDSVILLE
105-06845,CONSTRUCTION ENGINEERING,1.0,L.S.,11120.0,05/07/2026,"MORPHEY CONSTRUCTION, INC.",R -46453-A,1935552.42,SMALL STRUCTURES AND DRAINS CONSTRUCTION,PUTNAM,1,2,11120.0,"MORPHEY CONSTRUCTION, INC.",MILESTONE CONTRACTORS SOUTH LLC,2674000.0,2892231.0,"2500985, 2500986",,IN,1,CRAWFORDSVILLE
